avg_hourly_temperature,precipitation,avg_hourly_pressure_station,solar_radiation,date
0.40389784946236557,0.0,0.34126984126984006,,2023-11-30
0.24484767025089604,0.0010752688172043013,0.3698412698412703,,2023-11-29
0.17988351254480284,0.0,0.3539682539682527,,2023-11-28
0.3422939068100358,0.025806451612903226,0.24285714285714377,,2023-11-27
0.36312724014336917,0.025806451612903226,0.4301587301587304,,2023-11-26
0.27665770609318996,0.0,0.5857142857142854,,2023-11-25
0.15613799283154117,0.0,0.5904761904761902,,2023-11-24
0.35416666666666663,0.0021505376344086026,0.38571428571428434,,2023-11-23
0.35842293906810035,0.010752688172043012,0.36507936507936556,,2023-11-22
0.24126344086021503,0.055913978494623665,0.5984126984126981,,2023-11-21
0.18458781362007165,0.0,0.7206349206349199,,2023-11-20
0.3214605734767025,0.0,0.4412698412698415,,2023-11-19
0.3593189964157706,0.0,0.3904761904761891,,2023-11-18
0.46639784946236557,0.02043010752688172,0.33968253968254025,,2023-11-17
0.39829749103942647,0.0,0.5126984126984109,,2023-11-16
0.40367383512544797,0.0,0.534920634920633,,2023-11-15
0.3754480286738351,0.0,0.6349206349206362,,2023-11-14
0.3158602150537634,0.00967741935483871,0.5603174603174601,,2023-11-13
0.26097670250896055,0.0,0.7476190476190485,,2023-11-12
0.32056451612903225,0.0,0.6968253968253979,,2023-11-11
0.377016129032258,0.0,0.4634920634920636,,2023-11-10
0.3371415770609319,0.06774193548387097,0.36666666666666714,,2023-11-09
0.3140681003584229,0.0064516129032258064,0.5555555555555554,,2023-11-08
0.4012096774193548,0.00967741935483871,0.3523809523809529,,2023-11-07
0.3461021505376344,0.07956989247311828,0.41904761904761934,,2023-11-06
0.31720430107526876,0.0,0.5523809523809504,,2023-11-05
0.3803763440860215,0.0,0.5444444444444443,,2023-11-04
0.5152329749103942,0.01827956989247312,0.49047619047618873,,2023-11-03
0.3909050179211469,0.0010752688172043013,0.5920634920634917,,2023-11-02
0.31115591397849457,0.011827956989247313,0.5507936507936506,,2023-11-01
0.3093637992831541,0.022580645161290325,0.5253968253968271,,2023-10-31
