date,avg_hourly_temperature,precipitation,avg_hourly_pressure_station,solar_radiation
2019-05-09,0.5332869403850614,0.09620253164556962,0.6600397614314133,0.31173374613003096
2019-05-08,0.5124101136627233,0.0,0.795228628230614,0.8992879256965944
2019-05-07,0.5915100904662491,0.0,0.634194831013918,0.6489164086687306
2019-05-06,0.6931106471816284,0.0,0.4930417495029822,0.7380495356037151
2019-05-05,0.6325678496868476,0.0,0.46719681908548694,0.890061919504644
2019-05-04,0.5987009974483879,0.0,0.5149105367793219,0.771547987616099
2019-05-03,0.5105543957318488,0.060759493670886074,0.5725646123260439,0.1636842105263158
2019-05-02,0.4520992809093018,0.02531645569620253,0.6660039761431413,0.24848297213622292
2019-05-01,0.4180004639294827,0.09873417721518987,0.7733598409542743,0.15721362229102168
2018-11-30,0.3094409649733241,0.0,0.576540755467196,0.06198142414860681
2018-11-29,0.3384365576432382,0.0,0.4870775347912506,0.15095975232198144
2018-11-28,0.3481790767803294,0.04050632911392405,0.21669980119284205,0.1553560371517028
2018-11-27,0.3296218974715843,0.10886075949367088,0.17495029821073516,0.08990712074303406
2018-11-26,0.36975179772674555,0.1670886075949367,0.3638170974155095,0.043839009287925695
2018-11-25,0.39410809556947346,0.08354430379746836,0.3996023856858848,0.06411764705882353
2018-11-24,0.24518673161679427,0.013924050632911394,0.4910536779324062,0.20040247678018577
2018-11-23,0.07909997680352587,0.0,0.783300198807158,0.1536532507739938
2018-11-22,0.0,0.0,0.8687872763419477,0.28817337461300313
2018-11-21,0.10345627464625379,0.02531645569620253,0.5526838966202767,0.19092879256965944
2018-11-20,0.18464393412201346,0.030379746835443037,0.528827037773361,0.1298452012383901
2018-11-19,0.2616562282533055,0.03544303797468354,0.5864811133200796,0.11520123839009289
2018-11-18,0.16492693110647183,0.0,0.7296222664015879,0.22578947368421054
2018-11-17,0.2720946416144746,0.012658227848101266,0.5884691848906556,0.12928792569659445
2018-11-16,0.22245418696358155,0.12151898734177215,0.38568588469184917,0.12049535603715171
2018-11-15,0.13268383205752726,0.02911392405063291,0.8170974155069572,0.1661919504643963
2018-11-14,0.11319879378334494,0.002531645569620253,0.8330019880715724,0.28108359133126937
2018-11-13,0.27812572488981674,0.07088607594936708,0.5984095427435392,0.0808359133126935
2018-11-12,0.3395963813500348,0.027848101265822787,0.7355864811133195,0.19275541795665635
2018-11-11,0.2407794015309673,0.0,0.7316103379721675,0.2861300309597523
2018-11-10,0.33727673393644164,0.002531645569620253,0.42743538767395606,0.11962848297213623
2018-11-09,0.3166318719554628,0.110126582278481,0.6520874751491057,0.05544891640866873
2018-11-08,0.40848990953375086,0.0,0.6679920477137173,0.18430340557275543
2018-11-07,0.5124101136627233,0.020253164556962026,0.3896620278330012,0.15173374613003096
2018-11-06,0.515889584783113,0.08354430379746836,0.33996023856859026,0.0478328173374613
2018-11-05,0.3980514961725818,0.024050632911392405,0.7057654075546722,0.03523219814241486
2018-11-04,0.38552540013917885,0.0,0.8588469184890641,0.3434674922600619
2018-11-03,0.4054743678960798,0.027848101265822787,0.41948310139164846,0.08325077399380805
2018-11-02,0.4140570633263744,0.11139240506329115,0.36182902584492993,0.04219814241486068
2018-11-01,0.4435165854790072,0.11139240506329115,0.47713717693837054,0.09306501547987617
2018-10-31,0.3755509162607284,0.15443037974683543,0.46719681908548694,0.025077399380804954
2018-10-30,0.3832057527255857,0.0,0.5606361829025843,0.2336842105263158
2018-10-29,0.3808861053119926,0.027848101265822787,0.369781312127234,0.12213622291021672
2018-10-28,0.34771514729761077,0.05063291139240506,0.3518886679920499,0.10981424148606812
2018-10-27,0.3551380190211088,0.09620253164556962,0.5606361829025843,0.17034055727554182
2018-10-26,0.333797262816052,0.0,0.6302186878727625,0.3643653250773994
2018-10-25,0.35954534910693575,0.0,0.6461232604373741,0.06857585139318886
2018-10-24,0.4342379958246346,0.0,0.6481113320079537,0.21541795665634675
2018-10-23,0.4282069125492925,0.0,0.5606361829025843,0.3032198142414861
2018-10-22,0.3648805381582,0.0,0.6123260437375748,0.1530030959752322
2018-10-21,0.35397819531431224,0.0,0.5347912524850891,0.21055727554179568
2018-10-20,0.5202969148689399,0.015189873417721518,0.23856858846918527,0.3426006191950465
2018-10-19,0.5418696358153561,0.0,0.4612326043737589,0.3745201238390093
2018-10-18,0.36836000927858964,0.0,0.7057654075546722,0.4445510835913313
2018-10-17,0.4507074924611459,0.005063291139240506,0.4413518886679917,0.2678637770897833
2018-10-16,0.4581303641846439,0.0,0.5069582504970178,0.2662229102167183
2018-10-15,0.4892136395267919,0.04050632911392405,0.44532803180914726,0.06455108359133127
2018-10-14,0.49269311064718163,0.0,0.6202783300198789,0.4031888544891641
2018-10-13,0.45952215263279983,0.0,0.44532803180914726,0.41139318885448917
2018-10-12,0.5263279981442821,0.0,0.3359840954274347,0.3656965944272446
2018-10-11,0.5608907446068198,0.060759493670886074,0.28628230616302375,0.09006191950464397
2018-10-10,0.7657156112270935,0.005063291139240506,0.4990059642147102,0.34309597523219815
2018-10-09,0.7552771978659244,0.0,0.6083499005964192,0.33012383900928793
2018-10-08,0.5035954534910694,0.06835443037974684,0.78727634194831,0.11888544891640868
2018-10-07,0.5439573184875899,0.0,0.7475149105367791,0.1770278637770898
2018-10-06,0.5028995592669914,0.0,0.6163021868787268,0.09804953560371518
2018-10-05,0.4806309440964973,0.0,0.7296222664015879,0.40126934984520124
2018-10-04,0.6880074228717235,0.06835443037974684,0.47117296222663896,0.4137461300309598
2018-10-03,0.5850150777081884,0.0,0.5944333996023872,0.11879256965944274
2018-10-02,0.5274878218510786,0.1189873417721519,0.6262425447316105,0.10594427244582044
2018-10-01,0.5395499884017629,0.030379746835443037,0.7892644135188895,0.28291021671826627
2018-09-30,0.5140338668522384,0.012658227848101266,0.7475149105367791,0.1276780185758514
2018-09-29,0.5796798886569241,0.030379746835443037,0.6620278330019893,0.3821052631578947
2018-09-28,0.6495012758060774,0.043037974683544304,0.5526838966202767,0.3615479876160991
2018-09-27,0.5940617026212016,0.0,0.6282306163021865,0.4206811145510836
2018-09-26,0.7578288100208768,0.10886075949367088,0.41550695825049644,0.2646749226006192
2018-09-25,0.6061238691718859,0.12405063291139241,0.6560636182902577,0.06693498452012385
2018-09-24,0.5441892832289492,0.0,0.8727634194830998,0.5547058823529412
