avg_hourly_temperature,precipitation,avg_hourly_pressure_station,solar_radiation,date
0.4786675792835957,0.0,0.6620926243567737,0.2250379034004765,2006-11-06
0.37668263746292496,0.007385524372230428,0.7204116638078908,0.2250379034004765,2006-11-05
0.3372119552817705,0.0,0.7307032590051463,0.2250379034004765,2006-11-04
0.3214693132557609,0.0,0.5986277873070343,0.2250379034004765,2006-11-03
0.35797399041752226,0.0,0.4819897084048037,0.2250379034004765,2006-11-02
0.4414784394250513,0.0,0.46655231560891863,0.2250379034004765,2006-11-01
0.40999315537303216,0.0029542097488921715,0.37392795883361885,0.2250379034004765,2006-10-31
0.43554642938626514,0.0,0.43053173241852605,0.2250379034004765,2006-10-30
0.4015514487793749,0.008862629246676513,0.05145797598627766,0.2250379034004765,2006-10-29
0.42573579739904177,0.1676514032496307,0.03602058319039614,0.2250379034004765,2006-10-28
0.3979009810631987,0.010339734121122598,0.5403087478559172,0.2250379034004765,2006-10-27
0.3990417522245038,0.0,0.5763293310463133,0.2250379034004765,2006-10-26
0.43349304129591604,0.0014771048744460858,0.45283018867924696,0.2250379034004765,2006-10-25
0.4252794889345197,0.008862629246676513,0.3173241852487152,0.2250379034004765,2006-10-24
0.40451745379876797,0.005908419497784343,0.2778730703259029,0.2250379034004765,2006-10-23
0.3458818161076888,0.09010339734121121,0.4339622641509422,0.2250379034004765,2006-10-22
0.4029203741729409,0.0,0.46140651801029264,0.2250379034004765,2006-10-21
0.42003194159251656,0.09010339734121121,0.3104631217838758,0.2250379034004765,2006-10-20
0.5906913073237509,0.007385524372230428,0.3173241852487152,0.2250379034004765,2006-10-19
0.6062057951174995,0.017725258493353026,0.34648370497427194,0.2250379034004765,2006-10-18
0.4843714350901209,0.19793205317577547,0.4716981132075482,0.2250379034004765,2006-10-17
0.4923568332192563,0.0,0.6089193825042862,0.2250379034004765,2006-10-16
0.45471138489618984,0.0,0.45797598627787295,0.2250379034004765,2006-10-15
0.43258042436687205,0.014771048744460856,0.3173241852487152,0.2250379034004765,2006-10-14
0.40132329454711385,0.028064992614475624,0.32246998284734474,0.2250379034004765,2006-10-13
0.5496235455167694,0.026587887740029542,0.1938250428816488,0.2250379034004765,2006-10-12
0.5580652521104267,0.13737075332348597,0.36020583190394717,0.2250379034004765,2006-10-11
0.5315993611681497,0.0,0.5711835334476838,0.2250379034004765,2006-10-10
0.6445357061373489,0.0,0.5523156089193826,0.2250379034004765,2006-10-09
0.5995893223819302,0.0,0.632933104631217,0.2250379034004765,2006-10-08
0.538215833903719,0.0,0.7444253859348215,0.2250379034004765,2006-10-07
0.5003422313483915,0.0,0.7838765008576338,0.2250379034004765,2006-10-06
0.4693132557608944,0.0,0.6826758147512884,0.2250379034004765,2006-10-05
0.6125941136208077,0.028064992614475624,0.48542024013721985,0.2250379034004765,2006-10-04
0.6269678302532512,0.013293943870014771,0.5351629502572912,0.2250379034004765,2006-10-03
0.5815651380333104,0.0,0.5557461406518023,0.2250379034004765,2006-10-02
0.5806525211042666,0.06794682422451993,0.4716981132075482,0.2250379034004765,2006-10-01
0.5322838238649327,0.0,0.521440823327616,0.2250379034004765,2006-09-30
0.5067305498516997,0.013293943870014771,0.3790737564322484,0.2250379034004765,2006-09-29
0.6322153775952544,0.1329394387001477,0.3327615780445967,0.2250379034004765,2006-09-28
0.6543463381245722,0.0,0.40480274442538544,0.2250379034004765,2006-09-27
0.5822496007300936,0.0,0.43910806174957173,0.2250379034004765,2006-09-26
0.538672142368241,0.029542097488921712,0.35162950257289793,0.2250379034004765,2006-09-25
0.6901665525895506,0.025110782865583454,0.20926243567753033,0.2250379034004765,2006-09-24
0.6716860597764089,0.07533234859675036,0.34648370497427194,0.2250379034004765,2006-09-23
0.6084873374401096,0.0,0.547169811320753,0.2250379034004765,2006-09-22
0.5503080082135524,0.0044313146233382564,0.49228130360205924,0.2250379034004765,2006-09-21
0.5776865160848734,0.007385524372230428,0.329331046312177,0.2250379034004765,2006-09-20
0.7015742642026009,0.11669128508124077,0.2950257289879943,0.2250379034004765,2006-09-19
0.7932922655715263,0.03397341211225997,0.33790737564322626,0.2250379034004765,2006-09-18
0.7307780059320101,0.0,0.45283018867924696,0.2250379034004765,2006-09-17
0.7102441250285194,0.0,0.5763293310463133,0.2250379034004765,2006-09-16
0.7049965776865161,0.0,0.5814751286449393,0.2250379034004765,2006-09-15
0.6732831394022359,0.03545051698670605,0.4871355060034297,0.2250379034004765,2006-09-14
0.5982203969883642,0.17725258493353027,0.478559176672384,0.2250379034004765,2006-09-13
0.6169290440337669,0.0,0.6500857632933119,0.2250379034004765,2006-09-12
0.5957107004334931,0.0,0.7478559176672377,0.2250379034004765,2006-09-11
0.5973077800593201,0.0,0.6809605488850785,0.2250379034004765,2006-09-10
0.6420260095824777,0.0014771048744460858,0.5197255574614061,0.2250379034004765,2006-09-09
0.7485740360483688,0.09305760709010338,0.4751286449399643,0.2250379034004765,2006-09-08
0.6721423682409309,0.0,0.5334476843910814,0.2250379034004765,2006-09-07
0.6595938854665755,0.0,0.4991423670668951,0.2250379034004765,2006-09-06
0.7059091946155602,0.0,0.5145797598627802,0.2250379034004765,2006-09-05
0.6824093086926762,0.0014771048744460858,0.5060034305317345,0.2250379034004765,2006-09-04
